map,run,mode,experiment_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed6,2,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.55,5,5,0,0.349,True,635500,0,0.35,0.15,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run2_adaptive.json,6554,5680,0.791,-1.212,1.555,-27.542,24.025,-26.345,25.842,229.554,7.002,0.0,1787243926.643656,16.297,13.137,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,510,15518696,14734728,94.948,True,53.137,True,85.49,87.786,1,1,0,1787243950.165405,1787243950.165405,1787243950.845239,1787243966.816401,1787243968.026345,1.209944,,,12,1.209944,0.0,True,5,15,True,1,0,85.49,372,238,16,1787243926.64232,,,,,,,,,,,,,,,,,,,,,,,28637.801346801345,134.92915521885521,81.43328013468013,53.49406175084175,3.713364121212121,94.948,148.5309916896457,11.97201792844128,,0,297,,
seed6,2,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.83,5,5,0,0.422,True,635500,0,0.456,0.256,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run2_full.json,10482,9333,0.95,-1.108,1.786,-24.04,24.025,-27.629,26.701,229.322,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,477,14070120,14070120,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,30810.59817351598,122.34644794520548,73.27444337899543,49.07010776255707,3.819381278538813,100.0,79.98626809382664,10.176127672407969,20.456261231252455,0,219,,
seed6,3,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.88,5,5,0,0.408,True,635500,0,0.459,0.259,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run3_adaptive.json,8887,8096,0.887,-1.171,2.129,-24.035,24.025,-25.075,28.985,230.58,6.999,0.0,1787244114.811783,7.008,9.315,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,401,12060074,11459904,95.023,True,47.88,False,84.289,87.524,1,0,0,1787244148.432154,1787244148.432154,1787244149.711559,,,,,,29,1.130292,0.0,True,5,15,True,1,0,84.289,321,215,22,1787244114.810836,,,,,,,,,,,,,,,,,,,,,,,28679.373271889403,114.82109861751152,68.56691059907834,46.252244700460835,3.861465059907834,95.023,88.53164794175382,11.020373377756629,21.18643420056207,0,217,,
seed6,3,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.01,5,5,0,0.408,True,635500,0,0.453,0.253,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run3_full.json,6899,6005,0.829,-1.244,1.391,-24.412,24.025,-24.445,25.724,226.466,7.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,493,14621595,14621595,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,29740.59923664122,145.76001717557253,85.85565267175572,59.90246870229007,4.121506564885497,100.0,132.41982683003835,10.83274219352232,22.680808935600314,0,262,,
seed6,3,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.43,5,5,0,0.325,True,635500,0,0.424,0.224,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run3_sector.json,7242,6380,0.485,-1.396,1.756,-25.66,24.025,-26.409,24.873,229.008,7.0,0.0,1787244289.800066,3.601,4.686,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,503,15507071,15142259,97.647,False,0.0,False,91.252,95.73,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,91.252,386,255,20,1787244289.798937,,,,,,,,,,,,,,,,,,,,,,,30345.308771929824,141.88456421052632,87.13090245614036,54.751873333333336,3.8301693824561402,97.647,136.86397828086282,11.190159806024846,25.05551235494982,0,285,,
seed6,4,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.67,5,5,0,0.411,True,635500,0,0.491,0.291,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run4_full.json,7166,6345,0.887,-1.153,2.048,-24.189,24.025,-24.402,27.439,231.509,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,547,15889611,15889611,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,28572.568106312294,146.46512358803986,87.01404651162791,59.449164451827244,3.838851986710963,100.0,143.64012822920415,10.798743422720165,24.785609988814915,0,301,,
seed6,4,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6,5,5,0,0.342,True,635500,0,0.448,0.248,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run4_sector.json,8459,7415,0.825,-1.24,1.834,-25.833,24.025,-24.589,26.842,231.528,7.0,0.0,1787244453.699472,3.217,4.455,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,464,14744576,14404525,97.694,False,0.0,False,91.164,96.156,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,91.164,347,235,28,1787244453.698413,,,,,,,,,,,,,,,,,,,,,,,30570.008,124.7084768,74.7288096,49.9777792,3.662408412,97.694,105.24084025163314,10.825510876573395,,0,250,,
seed6,4,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.89,5,5,0,0.368,True,635500,0,0.418,0.218,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run4_adaptive.json,7888,6983,0.866,-1.183,1.893,-24.663,24.219,-25.18,25.71,233.555,7.0,0.0,1787244548.707047,4.746,5.404,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,538,16271589,15857896,97.458,True,78.625,False,91.078,95.124,1,1,1,1787244561.036123,1787244561.036123,1787244561.16608,1787244569.946459,1787244571.156473,1.210015,1787244589.447018,18.290545,34,1.210015,0.0,True,5,15,True,1,0,91.078,390,265,20,1787244548.705067,,,,,,,,,,,,,,,,,,,,,,,29439.347003154573,133.25997318611988,79.3798261829653,53.878244479495265,3.633806621451104,97.458,129.55521807498582,11.257027469343205,24.39046108223025,0,317,,
seed6,5,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7,5,5,0,0.331,True,635500,0,0.445,0.245,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run5_sector.json,8169,6894,0.804,-1.09,1.998,-24.322,24.025,-24.72,29.383,228.716,7.0,0.464,1787244637.42028,3.096,4.067,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,491,14367136,14019377,97.579,False,0.0,False,91.446,95.968,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,91.446,310,212,36,1787244637.419283,,,,,,,,,,,,,,,,,,,,,,,27928.32894736842,124.156575,73.35400657894738,50.80065657894737,3.8748975921052633,97.579,98.71164693539505,10.511403871779963,21.88088729773662,0,228,,
seed6,5,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05,5,5,0,0.426,True,635500,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run5_adaptive.json,7805,6973,0.859,-1.191,2.012,-24.689,24.025,-26.737,27.413,231.598,7.0,0.0,1787244729.834073,3.109,4.148,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,548,16114311,15742657,97.694,True,42.518,True,91.971,96.127,1,1,0,1787244771.48798,1787244771.48798,1787244771.927952,1787244798.396734,1787244799.596751,1.200017,,,20,1.200017,0.0,True,5,15,True,1,0,91.971,393,238,17,1787244729.833169,,,,,,,,,,,,,,,,,,,,,,,28495.402777777777,131.1061090277778,78.20518611111112,52.898967013888885,3.5599254583333333,97.694,120.59457853953813,11.174887399951263,23.588144643852058,0,288,,
seed6,5,full,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.01,2,5,0,0.428,True,635500,0,0.472,0.272,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run5_full.json,14001,4190,-24.424,-22.216,2.424,-24.892,24.025,-22.216,25.633,138.93,6.999,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,757,18877957,18877957,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,25742.82110091743,133.68175688073396,87.65031192660551,46.02975871559633,1.5409331811926605,100.0,125.995605269362,9.967707434093652,16.763817608469537,0,436,,
seed7,1,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6,5,5,0,0.394,True,838860,0,0.441,0.241,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run1_full.json,7659,6510,0.7,-1.289,1.428,-25.724,24.025,-25.409,25.786,231.392,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,474,17537271,17537271,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,38258.531135531135,151.80299670329669,94.14550476190476,57.65554871794872,4.748737864468865,100.0,132.33658594831982,10.78560246711394,,0,273,,
seed7,1,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.57,5,5,0,0.303,True,838860,0,0.411,0.211,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run1_sector.json,8056,7230,0.39,-1.351,1.695,-25.718,24.025,-26.673,25.936,233.14,7.0,0.0,1787245056.388424,4.332,4.901,1787245133.842852,4.282,-5.445,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,544,20886114,20462791,97.973,False,0.0,False,94.301,96.23,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,94.301,382,255,28,1787245056.387105,,,,,,,,,,,,,,,,,,,,,,,35743.47602739726,139.31443698630136,86.34932328767124,52.96325719178082,4.056510229452055,97.973,125.83797543185739,11.7794846939366,,1,293,,
seed7,1,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.76,5,5,0,0.373,True,838860,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run1_adaptive.json,8975,8060,1.0,-1.086,1.837,-25.399,24.025,-27.428,25.973,230.554,7.0,0.0,1787245147.073344,4.169,4.728,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,515,18714888,18260372,97.571,True,49.515,True,93.204,96.397,1,2,1,1787245184.887938,1787245184.887938,1787245185.098009,1787245194.477868,1787245195.67791,1.200042,1787245207.667441,11.989531,12,1.209705,0.0,True,5,15,False,1,1,92.621,362,229,30,1787245147.072418,,,,,,,,,,,,,,,,,,,,,,,36150.073800738006,132.9802926199262,82.51284059040592,50.46549335793358,4.138449881918819,97.571,104.30165140715336,10.857272775530836,23.735958604595528,0,271,,
seed7,2,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.78,5,5,0,0.295,True,838860,0,0.35,0.15,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run2_sector.json,8978,8335,1.018,-1.027,1.383,-25.538,24.037,-24.868,25.748,247.707,7.01,0.0,1787245247.895797,4.323,4.568,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,640,25504511,25222458,98.894,False,0.0,False,96.562,98.326,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,96.562,440,291,38,1787245247.894964,,,,,,,,,,,,,,,,,,,,,,,38015.67448680352,138.77605747800587,86.7588439882698,52.015443401759526,3.7583001906158358,98.894,125.08485199352621,11.346346124493909,25.35490890093467,0,341,,
seed7,2,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.05,5,5,0,0.314,True,838860,0,0.379,0.179,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run2_adaptive.json,10104,9316,1.204,-0.807,1.38,-23.966,24.587,-24.857,26.424,234.142,7.0,0.0,1787245348.004872,4.376,4.951,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,457,16990185,16698480,98.283,True,85.777,True,94.967,97.477,1,2,1,1787245359.514247,1787245359.514247,1787245360.81382,1787245360.81382,1787245362.014006,1.200186,1787245381.783657,19.769651,33,1.200186,0.0,True,5,15,True,1,0,94.967,350,222,29,1787245348.003664,,,,,,,,,,,,,,,,,,,,,,,37616.31349206349,127.4118365079365,79.23486388888888,48.17505317460317,4.103364952380953,98.283,91.40155179457658,11.40512106265831,23.354958281275845,0,252,,
seed7,2,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.77,5,5,0,0.363,True,838860,0,0.411,0.211,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run2_full.json,7876,6480,1.184,-0.9,1.986,-25.636,24.025,-27.451,26.526,225.939,7.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,482,16851104,16851104,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,34369.206293706295,146.92310769230767,88.70717167832167,58.21413076923077,4.134532423076923,100.0,131.77998990706027,10.765594361001748,23.494210894832655,0,286,,
seed7,3,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.88,5,5,0,0.369,True,838860,0,0.447,0.247,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run3_adaptive.json,8488,6997,1.053,-1.008,1.66,-25.517,24.025,-24.582,25.747,229.467,7.0,0.0,1787245548.415049,4.404,4.984,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,461,16805735,16549103,98.473,True,1.302,False,95.662,97.755,1,0,0,1787245631.826207,1787245631.826207,1787245632.256397,,,,,,1,0.419915,0.0,True,5,15,True,1,0,95.662,354,238,20,1787245548.414059,,,,,,,,,,,,,,,,,,,,,,,34692.011494252874,137.677546743295,84.80910536398467,52.86657509578544,4.209063747126437,98.473,114.0982209425708,11.378306542492929,21.782305284728725,0,261,,
seed7,3,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.07,5,5,0,0.415,True,838860,0,0.486,0.286,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run3_full.json,8907,8034,1.108,-0.925,1.42,-26.531,24.487,-24.975,25.733,238.537,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,454,17179631,17179631,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,37743.42168674699,142.9421481927711,87.17614578313253,55.7640859437751,4.503858269076305,100.0,105.90494020547116,10.69075819710602,24.22640768694751,0,249,,
seed7,3,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.92,5,5,0,0.377,True,838860,0,0.477,0.277,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run3_sector.json,7992,7336,1.201,-0.801,1.252,-25.714,24.025,-25.218,25.87,228.231,7.006,0.0,1787245742.830028,4.463,5.051,1787245755.174507,23.825,23.884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,470,17679589,16898816,95.584,False,0.0,False,88.723,92.476,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,3,2,88.723,340,228,26,1787245742.828922,,,,,,,,,,,,,,,,,,,,,,,33207.600823045264,117.76360864197531,72.04122016460906,45.7205970781893,4.305771847736626,95.584,102.04960487499787,11.218886978128364,24.547289631095406,0,243,,
seed7,4,full,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,1,5,0,0.422,True,838860,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run4_full.json,13999,13264,-5.385,25.416,1.413,-5.385,24.025,0.0,26.264,68.621,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,636,24160030,24160030,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,38548.71732522796,113.1471574468085,77.30131975683891,35.843965957446805,1.0374023191489363,100.0,102.89695904542378,10.129632255017832,18.867490261632966,0,329,,
seed7,4,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.47,5,5,0,0.375,True,838860,0,0.388,0.188,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run4_sector.json,9246,8081,1.239,-0.832,1.14,-25.602,24.025,-25.136,26.059,236.687,7.0,0.0,1787245983.947446,4.062,4.594,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,477,18270655,18080895,98.961,False,0.0,False,96.855,98.462,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,96.855,341,213,24,1787245983.946171,,,,,,,,,,,,,,,,,,,,,,,36801.45045045045,131.89941216216218,81.74290810810811,50.15463738738739,4.3762398558558555,98.961,93.09468395552985,10.275829739741617,22.61493436835612,0,222,,
seed7,4,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.21,5,5,0,0.362,True,838860,0,0.43,0.23,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed7_run4_adaptive.json,9121,7718,0.237,-1.466,1.964,-25.729,24.142,-25.429,26.93,238.519,7.0,0.0,1787246087.545274,4.178,4.309,1787246101.755931,24.025,24.024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,564,21617841,21256357,98.328,True,89.539,True,95.39,97.389,1,4,3,1787246095.801486,1787246095.801486,1787246101.681914,1787246106.572178,1787246107.782172,1.209994,1787246126.961976,19.179804,18,1.209994,0.0,True,5,15,True,2,1,95.39,390,260,24,1787246087.544449,,,,,,,,,,,,,,,,,,,,,,,35164.65540540541,138.34538716216215,85.43948378378379,52.90395439189189,3.931631881756757,98.328,117.08564386447742,11.78219198777249,23.781318495144397,0,296,,
