map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed5,4,full,True,79.06,5,5,2,0.005,7898,7891,1.183,-0.893,1.933,-24.986,23.896,-26.043,26.83,225.811,3.002,0.04,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,397,7825395,7825395,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,18621.466898954703,4.665604285714286,1.3086250243902438,3.3552991881533103,1.7351279477351917,100.0,85.46403568872857,7.828021123729652,3,290,,
seed5,4,sector,True,77.78,5,5,0,0.338,7770,7762,1.106,-1.001,2.113,-25.07,23.867,-26.321,26.645,223.602,3.001,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,344,6633305,1978500,29.827,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5892.094043887148,1.8855531003134796,0.43449690595611284,1.4496934200626959,0.853365156739812,29.827,85.70452886326454,8.131582032819352,4,323,,
seed5,4,adaptive,True,79.09,5,5,0,0.425,7900,7892,1.077,-1.041,1.881,-24.94,25.28,-25.79,25.975,227.084,3.001,0.123,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,443,9135001,2717158,29.744,True,89.165,False,0.0,0.0,1,0,0,1785813960.924152,1785813960.924152,,,,,,,0,0.0,0.737033,,,,,,,,,,,,,,,,,,,,,,,6263.722488038277,1.8768381363636364,0.45787502870813396,1.4174972511961723,0.8186648971291866,29.744,85.50981267757875,8.409579048253763,4,422,,
seed5,5,full,True,78.83,5,5,0,0.217,7875,7870,1.043,-1.045,1.921,-24.739,24.067,-27.322,26.274,225.071,3.003,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,391,7807016,7807016,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,18793.2,4.782176763636364,1.318666509090909,3.4618902945454546,1.829239621818182,100.0,85.70002650808247,7.715963845777554,4,279,,
seed5,5,sector,True,77.91,5,5,0,0.378,7784,7780,0.949,-1.153,1.966,-25.906,24.71,-25.593,26.492,223.472,3.004,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,386,7509776,2275095,30.295,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6034.002777777778,1.9028482555555557,0.4390128611111111,1.4622887694444446,0.8710106555555556,30.295,84.9249991216317,8.019783220138915,4,364,,
seed5,5,adaptive,True,77.5,5,5,0,0.401,7741,7739,1.091,-0.995,1.738,-25.05,25.387,-25.981,26.084,224.767,3.003,0.116,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,378,7461171,2240286,30.026,True,85.45,False,0.0,0.0,1,0,0,1785814224.532742,1785814224.532742,,,,,,,0,0.0,1.571411,,,,,,,,,,,,,,,,,,,,,,,6066.186968838527,1.9124455580736544,0.4474588073654391,1.4633825240793201,0.8685202861189802,30.026,85.11841490250956,8.047280621918187,4,357,,
seed6,1,full,True,79.1,5,5,0,0.305,7901,7901,0.989,-1.127,1.918,-27.074,23.905,-25.196,23.863,225.775,3.001,0.175,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,375,7967611,7967611,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,20510.185770750988,5.050731501976284,1.37233404743083,3.6766536679841897,1.954768505928854,100.0,86.44710799032335,7.55373523371642,2,255,,
seed6,1,sector,True,78.63,5,5,0,0.357,7854,7848,0.95,-1.15,2.023,-25.862,24.064,-25.199,26.499,225.242,3.003,0.119,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,277,5615964,1835839,32.69,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6749.043650793651,2.0908154285714287,0.4701058015873016,1.6192397857142857,0.982870626984127,32.69,87.11876219130363,7.9189952429031285,4,256,,
seed6,1,adaptive,True,78.79,5,5,0,0.313,7871,7869,0.785,-1.255,1.814,-25.673,24.279,-24.971,23.923,225.501,3.004,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,318,6774311,2099137,30.987,True,83.962,False,0.0,0.0,1,0,0,1785814488.197832,1785814488.197832,1785814516.817558,,,,,,1,0.109983,0.299254,,,,,,,,,,,,,,,,,,,,,,,6703.266211604096,2.0539879726962456,0.4632211126279864,1.5891697645051195,0.9539910546075085,30.987,87.28974411325012,7.870962913813738,4,297,,
seed6,2,full,True,80.16,5,5,1,0.03,8008,8005,0.857,-1.203,1.911,-25.788,24.422,-26.04,24.159,228.683,3.005,0.113,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,327,6648573,6648573,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,19711.76,5.205850755555556,1.3645282266666665,3.8396427155555557,2.094592751111111,100.0,87.17330568414445,7.549787661451594,4,229,,
seed6,2,sector,True,78.24,5,5,0,0.294,7816,7816,1.069,-1.035,1.933,-27.069,24.338,-25.214,23.988,224.109,3.003,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,347,7294989,2291714,31.415,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6697.621118012423,1.9796329937888197,0.46528654968944094,1.5130222111801244,0.9039989751552795,31.415,89.2569956429351,7.799705907342853,4,326,,
seed6,2,adaptive,True,78.7,5,5,0,0.37,7861,7859,0.95,-1.147,2.114,-26.916,24.105,-24.992,23.993,224.857,3.001,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,411,8612962,2664903,30.941,True,87.591,False,0.0,0.0,1,0,0,1785814753.064712,1785814753.064712,,,,,,,0,0.0,0.989868,,,,,,,,,,,,,,,,,,,,,,,6553.945595854922,1.9093206839378238,0.46811017098445595,1.4398191010362693,0.8376033497409326,30.941,88.22671683253844,8.220076694550086,5,391,,
seed6,3,full,True,78.34,5,5,0,0.296,7825,7819,0.735,-1.285,2.021,-25.466,24.263,-25.155,24.01,223.573,3.002,0.114,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,384,8192912,8192912,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,20536.901960784315,5.006335294117647,1.3847505098039217,3.619982145098039,1.934337094117647,100.0,87.88507262331656,7.520232808898487,5,260,,
seed6,3,sector,True,78.98,5,5,0,0.401,7890,7886,0.961,-1.136,1.805,-26.407,24.443,-25.288,23.923,225.147,3.094,0.04,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,341,7106323,2300058,32.366,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6851.196202531645,1.9580735537974683,0.4739063101265823,1.4827845506329114,0.8860618702531646,32.366,86.72077687383745,8.15849521493504,4,320,,
seed6,3,adaptive,True,77.55,5,5,0,0.366,7747,7743,0.885,-1.203,1.982,-25.687,23.864,-25.216,23.882,222.883,3.004,0.038,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,317,6904017,2120346,30.712,True,83.281,False,0.0,0.0,1,0,0,1785815016.913105,1785815016.913105,1785815080.101249,,,,,,1,0.05984,0.515011,,,,,,,,,,,,,,,,,,,,,,,6798.856164383562,2.073581075342466,0.4934580308219178,1.5785517397260276,0.9453089657534247,30.712,86.15181146874409,7.6851633804672685,4,296,,
seed6,4,full,True,78.74,5,5,5,0.003,7865,7858,1.073,-1.033,1.989,-25.563,24.269,-25.048,25.976,225.773,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,296,6144246,6144246,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,19929.645320197043,5.300957093596059,1.336469906403941,3.962962901477833,2.1976663990147784,100.0,88.9372617926827,7.452828916093995,2,205,,
seed6,4,sector,True,79.22,5,5,0,0.396,7914,7913,1.073,-1.023,1.936,-25.827,24.491,-24.942,23.89,225.73,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,381,7924873,2458772,31.026,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6527.224719101124,1.854436286516854,0.4534860561797753,1.3995082359550561,0.8167150589887641,31.026,85.16690634093645,8.193843487926975,4,360,,
seed6,4,adaptive,True,78.39,5,5,0,0.348,7830,7830,1.153,-0.954,2.092,-25.942,24.396,-24.97,27.268,224.248,3.024,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,381,8730548,2766231,31.685,True,86.352,False,0.0,0.0,1,0,0,1785815279.807339,1785815279.807339,1785815290.147524,,,,,,2,0.110237,0.296231,,,,,,,,,,,,,,,,,,,,,,,7390.873595505618,2.0131544691011234,0.49868061797752816,1.5130135280898878,0.8964795898876404,31.685,86.04766858405456,8.47801854612614,4,360,,
seed6,5,full,True,77.68,5,5,0,0.339,7759,7756,0.873,-1.206,1.927,-25.953,24.091,-25.052,23.82,222.218,3.001,0.038,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,281,5788958,5788958,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,19558.978021978022,5.41618543956044,1.36459639010989,4.049939538461538,2.2551750604395604,100.0,87.65978180242541,7.421052026046806,4,186,,
seed6,5,sector,True,79.26,5,5,0,0.341,7918,7913,0.878,-1.194,2.001,-26.541,24.277,-25.123,24.928,225.111,3.002,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,391,8182641,2493090,30.468,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6445.441095890411,1.9652831671232878,0.4748422712328767,1.4889569726027396,0.8812146,30.468,86.55691125665952,7.9635374857376915,5,370,,
seed6,5,adaptive,True,81.15,5,5,0,0.288,8107,8102,0.822,-1.244,1.974,-26.531,24.184,-25.083,24.214,229.201,3.015,0.143,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,293,5872609,1856000,31.604,True,82.594,False,0.0,0.0,1,0,0,1785815542.525773,1785815542.525773,1785815552.985855,,,,,,3,0.139796,0.135982,,,,,,,,,,,,,,,,,,,,,,,6421.3432835820895,2.1731848619402987,0.46347839925373135,1.7082556940298508,1.059300145522388,31.604,86.46163673955729,8.186520842220528,3,271,,
seed7,1,full,True,78.19,5,5,4,0.005,7809,7768,1.05,-1.051,1.85,-24.927,23.902,-25.519,26.778,225.518,3.002,0.068,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,192,6225700,6225700,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,32061.989247311827,7.854406881720431,1.7366886021505377,6.115890741935484,3.7168513978494624,100.0,80.12044987045624,7.438678471162044,2,95,,
seed7,1,sector,True,79.31,5,5,0,0.228,7921,7895,0.932,-1.161,2.113,-28.014,24.341,-24.878,26.816,227.012,3.001,0.099,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,237,7188162,2244081,31.219,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,9499.196506550219,2.539380506550218,0.5840760131004367,1.9537318165938864,1.2194731659388647,31.219,81.94715027523004,8.040858683560954,2,231,,
seed7,1,adaptive,True,78.46,5,5,0,0.321,7837,7814,1.001,-1.094,2.016,-25.449,23.952,-25.545,26.884,224.441,3.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,211,6408258,1897709,29.613,True,92.891,False,0.0,0.0,1,0,0,1785815809.562695,1785815809.562695,1785815820.222487,,,,,,1,0.120001,0.084007,,,,,,,,,,,,,,,,,,,,,,,9068.038834951456,2.60185172815534,0.5720769466019417,2.0281758932038834,1.2787002330097088,29.613,78.52552778925718,8.26641610535458,3,209,,
seed7,2,full,True,79.14,5,5,3,0.007,7903,7892,0.894,-1.184,2.069,-25.48,24.469,-25.438,25.272,226.147,3.003,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,232,7025291,7025291,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,30079.88888888889,7.274023253968254,1.8592496746031746,5.413076825396826,3.1774513253968255,100.0,82.93242480953113,7.31953818616233,1,127,,
seed7,2,sector,True,78.08,5,5,0,0.286,7798,7739,1.477,-0.261,1.777,-25.58,24.036,-25.472,26.795,223.274,3.001,0.133,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,215,6331493,1915286,30.25,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8993.712918660287,2.4394265885167465,0.5529131722488038,1.8849542200956937,1.1614266746411483,30.25,77.97074216361875,8.073975178825457,3,212,,
seed7,2,adaptive,True,77.93,5,5,0,0.271,7782,7768,1.461,-0.282,1.725,-25.701,24.342,-25.521,26.448,222.142,3.015,0.048,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,247,7572569,2272298,30.007,True,95.142,False,0.0,0.0,1,0,0,1785816073.09409,1785816073.09409,1785816083.772949,,,,,,1,0.439422,0.0,,,,,,,,,,,,,,,,,,,,,,,9239.77049180328,2.479129713114754,0.5857933524590164,1.8918518729508196,1.1763828278688524,30.007,80.48758447017472,8.41947077108698,2,246,,
seed7,3,full,True,78.58,5,5,0,0.289,7847,7796,1.052,-1.042,1.835,-25.584,24.629,-26.638,25.486,224.773,3.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,388,11398408,11398408,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,29341.21327014218,6.419091611374408,1.7785310995260664,4.638961469194312,2.610774037914692,100.0,82.49353774461075,7.638116404095588,1,212,,
seed7,3,sector,True,77.75,5,5,2,0.025,7764,7712,1.399,-0.504,2.184,-24.525,23.93,-25.794,26.663,222.193,3.001,0.139,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,194,5968852,1792753,30.035,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,9383.161290322581,2.5411679623655914,0.5619911129032258,1.977766198924731,1.2351540430107528,30.035,81.28501990259879,7.7767590913988665,2,188,,
seed7,3,adaptive,True,77.96,5,5,0,0.296,7785,7723,0.966,-1.146,1.386,-25.603,24.007,-25.654,25.538,223.626,3.004,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,248,7843644,2327714,29.676,True,92.339,False,0.0,0.0,1,0,0,1785816335.404749,1785816335.404749,1785816346.024672,,,,,,1,0.120272,0.181046,,,,,,,,,,,,,,,,,,,,,,,9442.52049180328,2.418258581967213,0.5627486475409835,1.854006393442623,1.1397141147540983,29.676,78.93946754818467,8.564297780977776,1,245,,
seed7,4,full,True,78.36,5,5,0,0.286,7826,7791,1.002,-1.094,2.002,-26.037,24.289,-25.372,25.57,225.856,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,238,7074057,7074057,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,30317.43137254902,7.626186176470588,1.670226,5.954513725490196,3.5831620294117648,100.0,79.95276593755332,7.485836628670618,0,102,,
seed7,4,sector,True,78.22,5,5,0,0.247,7812,7724,1.165,-0.901,1.368,-25.778,24.536,-25.479,26.981,224.928,3.005,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,285,8829980,2746836,31.108,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,9704.325,2.3362252285714287,0.5970336535714286,1.7376707892857142,1.050328142857143,31.108,81.1957853890516,8.082167545600594,2,282,,
seed7,4,adaptive,True,78.72,5,5,0,0.24,7861,7720,1.262,-0.78,1.679,-26.362,24.403,-25.484,25.262,226.202,3.001,0.146,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,259,7677079,2295988,29.907,True,95.367,False,0.0,0.0,1,0,0,1785816597.120732,1785816597.120732,,,,,,,0,0.0,1.491522,,,,,,,,,,,,,,,,,,,,,,,8922.71653543307,2.342896192913386,0.517274688976378,1.8242450157480314,1.1130419881889764,29.907,81.34686500798139,8.708252879975218,1,255,,
seed7,5,full,True,78.48,5,5,0,0.246,7838,7797,1.165,-0.91,1.458,-26.916,24.108,-25.694,25.374,225.924,3.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,223,6779744,6779744,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,29274.671875,7.43503484375,1.7695016484375001,5.663901015625,3.3559234921875003,100.0,82.23368396536308,7.787881190015033,0,128,,
seed7,5,sector,True,78.13,5,5,0,0.331,7803,7793,1.387,-0.445,1.802,-26.823,24.146,-25.603,25.455,224.912,3.107,0.123,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,270,8213550,2503851,30.484,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,9349.549242424242,2.3683812007575757,0.5723112196969696,1.794638015151515,1.0955736325757575,30.484,79.17370543040087,7.703599656939199,2,266,,
seed7,5,adaptive,True,78.55,5,5,3,0.06,7845,7818,1.273,-0.74,1.977,-25.634,23.964,-25.804,25.551,223.385,3.001,0.117,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,202,6061516,1770683,29.212,True,95.05,False,0.0,0.0,1,0,0,1785816860.547124,1785816860.547124,1785816871.1775,,,,,,2,0.449768,0.0,,,,,,,,,,,,,,,,,,,,,,,8779.865671641792,2.5583313880597016,0.5539033184079601,2.0029360845771143,1.2527340248756218,29.212,80.3255871400149,8.128326735271642,1,202,,
seed8,1,full,True,78.31,5,5,0,0.309,7821,7757,1.019,-1.066,1.829,-28.472,23.94,-25.602,25.058,223.798,3.011,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,199,5232060,5232060,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,25926.41964285714,7.357294732142857,1.6195992946428572,5.736062946428571,3.3543314375,100.0,84.07621090276375,7.474034398291472,0,112,,
